,latitude,longitude,city_label
4659,40.6685507,-73.9336564,2
4660,40.5873529,-73.814901,2
4661,37.7895939,-122.4543247,0
4662,37.7145062,-122.4693921,0
4663,42.3831541,-82.9890721,1
4664,40.7141728,-73.8563593,2
4665,41.709734,-87.6667968,3
4666,42.3552559,-83.0077846,1
4667,41.7916477,-87.6337533,3
4668,42.4219809,-82.9948407,1
4669,38.9744926,-77.0556459,4
4670,40.7218899,-73.9075756,2
4671,42.438245,-83.0216023,1
4672,37.7615823,-122.4740419,0
4673,40.6664355,-73.9896635,2
4674,40.7636278,-73.8913446,2
4675,38.8624484,-76.9559502,4
4676,37.7901264,-122.4287201,0
4677,42.4368002,-83.0744959,1
4678,38.9464457,-76.9973524,4
4679,42.4424162,-82.9641062,1
4680,42.4061154,-82.9909882,1
4681,42.4279674,-83.0976577,1
4682,42.3846927,-83.0864657,1
4683,38.9364228,-77.0324045,4
4684,37.7870388,-122.390987,0
4685,40.7655528,-73.9697959,2
4686,40.7285666,-73.78527,2
4687,41.9487026,-87.7106846,3
4688,41.7524957,-87.7386921,3
4689,37.7103268,-122.415947,0
4690,41.752136,-87.5982901,3
4691,41.7391711,-87.6222111,3
4692,38.9285811,-77.0661244,4
4693,40.7212255,-73.9074464,2
4694,40.5944863,-73.7593215,2
4695,42.3515336,-83.0078272,1
4696,38.9351523,-76.9824972,4
4697,37.7630848,-122.4420783,0
4698,40.8200713,-73.9280912,2
4699,42.3756635,-83.0812488,1
4700,38.9016687,-76.9262562,4
4701,42.4162331,-83.2670979,1
4702,41.8564323,-87.7154826,3
4703,38.8761343,-76.9609587,4
4704,37.7616395,-122.4721143,0
4705,42.3707173,-83.0311879,1
4706,38.867124,-76.9587282,4
4707,37.7456127,-122.4022665,0
4708,41.8315155,-87.6473042,3
4709,38.8302813,-76.9978319,4
4710,42.3579369,-83.1942371,1
4711,38.9274498,-77.1075238,4
4712,37.7812591,-122.4296962,0
4713,41.7990223,-87.6504977,3
4714,41.8488063,-87.6391516,3
4715,37.7356673,-122.4604887,0
4716,38.8884138,-76.9947235,4
4717,42.3354465,-83.2225708,1
4718,41.7516115,-87.5563233,3
4719,41.9268334,-87.7742595,3
4720,42.3768183,-82.9941314,1
4721,42.4433877,-83.0010087,1
4722,42.4173228,-82.9547312,1
4723,37.7684198,-122.4316301,0
4724,40.8499039,-73.9024189,2
4725,38.9182926,-77.002518,4
4726,42.394312,-82.9665248,1
4727,37.7339804,-122.4336263,0
4728,37.7864347,-122.4644988,0
4729,40.8712607,-73.8683795,2
4730,37.7389845,-122.4687822,0
4731,37.7722749,-122.4273337,0
4732,42.3529455,-83.1204802,1
4733,37.7939144,-122.4210361,0
4734,37.8054917,-122.438388,0
4735,42.3452547,-83.0834259,1
4736,40.706061,-73.7362643,2
4737,38.8658367,-76.9488853,4
4738,37.7961123,-122.4378542,0
4739,40.6082652,-73.7439164,2
4740,38.9657059,-77.0769208,4
4741,42.4064782,-83.1649876,1
4742,41.872446,-87.7126527,3
4743,42.3915785,-83.1325259,1
4744,42.4457994,-83.0482916,1
4745,41.7296226,-87.6147268,3
4746,40.5771175,-74.1073466,2
4747,41.9928227,-87.6820021,3
4748,38.9267251,-77.0256971,4
4749,42.3788673,-82.9424587,1
4750,41.979963,-87.7692774,3
4751,37.70841,-122.4406666,0
4752,38.8744247,-76.9625059,4
4753,42.4164401,-83.1300166,1
4754,42.4035692,-83.2310592,1
4755,42.3280176,-83.1285651,1
4756,38.9788695,-77.0343629,4
4757,37.744903,-122.4705243,0
4758,42.3734817,-82.9875934,1
4759,42.3487055,-83.2254659,1
4760,40.6314692,-73.9034922,2
4761,40.704694,-73.8841454,2
4762,42.376776,-83.0964535,1
4763,42.0065333,-87.808065,3
4764,40.6835921,-73.7349078,2
4765,40.6814599,-73.8794847,2
4766,37.7423822,-122.4964948,0
4767,40.686742,-73.9902492,2
4768,38.9436228,-77.0169568,4
4769,40.6261658,-73.9733457,2
4770,41.9153631,-87.696273,3
4771,42.3748115,-83.0148916,1
4772,42.4140204,-83.2613798,1
4773,38.8739301,-77.0110144,4
4774,41.9088473,-87.7074362,3
4775,37.721108,-122.3958506,0
4776,38.9546538,-76.9957798,4
4777,41.9295057,-87.713651,3
4778,41.8640093,-87.6910347,3
4779,37.7137422,-122.4699799,0
4780,37.7729579,-122.4365623,0
4781,40.8293245,-73.8265124,2
4782,41.7795342,-87.7101553,3
4783,38.885194,-76.9897371,4
4784,40.6882736,-73.780371,2
4785,41.9576564,-87.6488456,3
4786,38.9080974,-77.0635007,4
4787,38.8339948,-76.995278,4
4788,42.3099102,-83.1369716,1
4789,38.8865487,-76.9512726,4
4790,41.7396837,-87.6620172,3
4791,38.9221751,-77.0029874,4
4792,37.7629716,-122.4810509,0
4793,40.834606,-73.8496253,2
4794,41.8347478,-87.634376,3
4795,37.7959662,-122.4315358,0
4796,37.7729789,-122.4792232,0
4797,41.7830879,-87.6865487,3
4798,40.7313752,-73.7267552,2
4799,41.7336417,-87.6541454,3
4800,38.874033,-77.0075184,4
4801,42.4428796,-83.214062,1
4802,41.8713975,-87.7484071,3
4803,41.7139402,-87.6276311,3
4804,41.8355613,-87.658033,3
4805,37.7176746,-122.4792204,0
4806,42.3403101,-83.0991755,1
4807,40.7349301,-73.9001746,2
4808,41.9249552,-87.6642236,3
4809,42.3775285,-82.9962805,1
4810,38.890595,-76.924374,4
4811,40.6921107,-73.8094575,2
4812,37.7649218,-122.3964147,0
4813,42.3964417,-83.2561792,1
4814,41.7421011,-87.7011704,3
4815,38.8782612,-76.9838573,4
4816,42.2699138,-83.1552733,1
4817,41.7693211,-87.5850942,3
4818,40.6868579,-73.9440683,2
4819,41.9663694,-87.7063969,3
4820,38.9126555,-77.0607529,4
4821,42.4349651,-83.2460578,1
4822,38.8952601,-76.9381487,4
4823,37.7908114,-122.4069283,0
4824,37.7090119,-122.4485751,0
4825,40.7726139,-73.9789713,2
4826,38.8660404,-76.9490012,4
4827,37.7592706,-122.4444925,0
4828,37.7928578,-122.4089401,0
4829,37.7738778,-122.4797582,0
4830,37.7864772,-122.4596281,0
4831,42.3608386,-83.053245,1
4832,42.3582339,-83.0984814,1
4833,40.7246764,-73.9397229,2
4834,37.7755965,-122.4391749,0
4835,38.8956484,-77.0008093,4
4836,38.886342,-76.9413645,4
4837,41.8542672,-87.6771781,3
4838,40.8595444,-73.9063783,2
4839,38.927334,-77.0319184,4
4840,41.8975589,-87.7663614,3
4841,40.6870677,-73.8143365,2
4842,42.3600376,-83.1741739,1
4843,40.6734537,-73.8798169,2
4844,40.6815076,-73.8807835,2
4845,41.8953189,-87.7456579,3
4846,40.7296374,-73.896551,2
4847,38.9495613,-77.0317116,4
4848,37.7900285,-122.4076058,0
4849,42.3674844,-83.0313709,1
4850,40.5567769,-74.1774558,2
4851,38.8880338,-76.9959305,4
4852,38.9504481,-76.9885111,4
4853,42.4207528,-83.0330815,1
4854,37.7686864,-122.4298587,0
4855,38.9481989,-77.063577,4
4856,42.3285906,-83.1213964,1
4857,37.7368737,-122.5056858,0
4858,41.9334433,-87.7654501,3
4859,37.7698778,-122.4386436,0
4860,42.4451307,-83.1520051,1
4861,41.9085766,-87.6382043,3
4862,41.7519103,-87.7191928,3
4863,42.3418242,-83.1970386,1
4864,42.3595343,-83.0899807,1
4865,38.9486435,-77.0199944,4
4866,38.9272573,-76.9926804,4
4867,37.7629402,-122.3879937,0
4868,41.9569588,-87.7820904,3
4869,40.7072103,-73.8317654,2
4870,37.7719728,-122.4334521,0
4871,40.7214333,-73.8412495,2
4872,42.3647811,-83.1524481,1
4873,40.6196303,-73.9057628,2
4874,40.7627939,-73.9594269,2
4875,40.8134788,-73.8250816,2
4876,38.929221,-77.0604208,4
4877,37.7594287,-122.4805085,0
4878,40.625165,-73.990658,2
4879,41.776435,-87.6074466,3
4880,37.7889842,-122.4157474,0
4881,37.7889393,-122.4241548,0
4882,37.7613278,-122.4998693,0
4883,37.8062672,-122.4213405,0
4884,42.3235676,-83.0754577,1
4885,38.928581,-77.0393977,4
4886,42.3526619,-83.1670925,1
4887,40.8123324,-73.8601353,2
4888,38.899477,-76.9986778,4
4889,37.7279523,-122.420886,0
4890,42.3642716,-83.0955243,1
4891,40.8838824,-73.8537795,2
4892,37.7598072,-122.4506277,0
4893,41.9280213,-87.7767333,3
4894,42.373841,-82.9761037,1
4895,40.6424778,-73.9045011,2
4896,42.4397922,-83.0627554,1
4897,42.3991333,-83.2208028,1
4898,40.8336499,-73.906338,2
4899,40.5995774,-73.7567968,2
4900,42.3857326,-83.0097647,1
4901,38.8914757,-77.0007961,4
4902,38.8554056,-76.9802509,4
4903,38.8780957,-76.9834324,4
4904,42.420649,-83.0085804,1
4905,38.9028454,-76.9826665,4
4906,41.708013,-87.6424868,3
4907,38.969697,-77.023663,4
4908,38.9872064,-77.0393986,4
4909,42.3547035,-83.0639433,1
4910,40.8067589,-73.9526672,2
4911,37.7693458,-122.4234452,0
4912,41.7568778,-87.6494095,3
4913,42.3972502,-83.1141806,1
4914,40.7557319,-73.7982076,2
4915,37.7908413,-122.4125137,0
4916,38.8318453,-77.0070349,4
4917,42.4257432,-83.0828874,1
4918,42.386669,-83.0706317,1
4919,37.7502677,-122.444377,0
4920,41.9924455,-87.6755204,3
4921,37.7876762,-122.3917766,0
4922,38.9245107,-77.0288758,4
4923,42.4143764,-83.0500614,1
4924,41.9462667,-87.7572872,3
4925,40.6225221,-74.0227121,2
4926,37.7824852,-122.3908441,0
4927,40.6611478,-73.8343998,2
4928,42.3419843,-83.0984262,1
4929,37.7555224,-122.5009538,0
4930,37.7390836,-122.4151055,0
4931,38.824573,-77.0095273,4
4932,38.9308779,-76.9739357,4
4933,42.3941873,-83.2118678,1
4934,40.7347263,-73.7104661,2
4935,38.9211155,-77.0083559,4
4936,41.7317891,-87.607928,3
4937,38.9594901,-77.077621,4
4938,37.7962842,-122.4383363,0
4939,37.7099062,-122.414034,0
4940,41.8894552,-87.754534,3
4941,37.7337486,-122.4304679,0
4942,37.7876919,-122.422693,0
4943,37.7887325,-122.3923138,0
4944,37.7580437,-122.408411,0
4945,42.3968345,-83.2095093,1
4946,38.90281,-76.9729538,4
4947,37.7814586,-122.4098567,0
4948,37.7284628,-122.4047712,0
4949,37.790209,-122.4259198,0
4950,41.9548312,-87.7604163,3
4951,38.9174617,-77.0387437,4
4952,42.3907715,-83.2204014,1
4953,41.9665929,-87.7374133,3
4954,42.3250314,-83.0750513,1
4955,37.7569249,-122.4941235,0
4956,40.647205,-73.9033397,2
4957,42.3544158,-83.1602561,1
4958,37.8039842,-122.4230293,0
4959,42.346693,-83.1367178,1
4960,37.8007048,-122.4208346,0
4961,41.8912879,-87.7060772,3
4962,38.8601578,-76.9713066,4
4963,42.321169,-83.0738601,1
4964,37.7384787,-122.389973,0
4965,38.9045473,-76.9982105,4
4966,41.8897276,-87.751393,3
4967,37.7569186,-122.4849297,0
4968,37.8031545,-122.4466299,0
4969,37.7442142,-122.4364275,0
4970,37.7926794,-122.4124541,0
4971,38.9376188,-76.9739738,4
4972,37.7963257,-122.436236,0
4973,41.7262543,-87.5859107,3
4974,38.9176808,-77.0391039,4
4975,38.8926647,-77.0283078,4
4976,40.6732693,-73.8095614,2
4977,41.9009608,-87.6848483,3
4978,41.7818699,-87.6427471,3
4979,42.3975504,-83.0069927,1
4980,42.4169282,-82.975827,1
4981,41.987808,-87.7386692,3
4982,37.7834442,-122.4900664,0
4983,37.7327044,-122.440023,0
4984,41.9367996,-87.7195187,3
4985,40.7566286,-73.86337,2
4986,37.7999822,-122.4177518,0
4987,37.7741527,-122.466267,0
4988,40.7200223,-73.7607179,2
4989,37.7852866,-122.4411959,0
4990,42.3406233,-83.2227122,1
4991,42.3579384,-83.1941634,1
4992,40.7881925,-73.9532837,2
4993,38.9118188,-77.0227019,4
4994,37.7844697,-122.4620519,0
4995,38.9109638,-77.0437949,4
4996,41.7208011,-87.5706305,3
4997,42.3672233,-82.9557862,1
4998,41.9707472,-87.7767264,3
4999,42.3779877,-83.0028213,1
5000,40.7547588,-73.7622424,2
5001,41.9580409,-87.7650023,3
5002,41.7386989,-87.6989992,3
5003,41.8597569,-87.6417731,3
5004,41.9368181,-87.6465614,3
5005,40.7447371,-73.7903398,2
5006,37.7851046,-122.4923138,0
5007,37.7630886,-122.442857,0
5008,41.9182846,-87.7605297,3
5009,41.7117178,-87.6196186,3
5010,40.6438946,-73.9833852,2
5011,40.6979145,-73.777946,2
5012,37.7617771,-122.424442,0
5013,40.7173093,-73.8776422,2
5014,41.7460595,-87.6326181,3
5015,42.3900184,-83.0404313,1
5016,38.8855329,-76.9912992,4
5017,38.9046521,-77.001837,4
5018,38.9313829,-76.9900078,4
5019,42.4029081,-83.2480027,1
5020,40.7757931,-73.9612724,2
5021,37.7883001,-122.4137134,0
5022,42.371809,-82.9849306,1
5023,37.7585618,-122.4462024,0
5024,42.3195366,-83.0839715,1
5025,37.7156643,-122.4096149,0
5026,37.7737266,-122.4455113,0
5027,42.4091373,-83.1640589,1
5028,38.9384897,-77.0229027,4
5029,37.7111873,-122.4314689,0
5030,42.3724396,-83.0999461,1
5031,41.8767964,-87.6501501,3
5032,37.7918237,-122.4341861,0
5033,41.9947621,-87.780381,3
5034,42.4226708,-83.1559566,1
5035,42.433011,-83.2318938,1
5036,42.4316819,-82.9813402,1
5037,37.7662203,-122.4256517,0
5038,40.6025736,-73.9751662,2
5039,40.875456,-73.8419714,2
5040,40.6231392,-74.137543,2
5041,38.9017692,-76.9841389,4
5042,40.7260584,-73.8412225,2
5043,40.5928809,-73.9290528,2
5044,38.9284937,-77.0767361,4
5045,40.8894592,-73.8415983,2
5046,40.6802678,-73.9190014,2
5047,40.5667498,-74.1179087,2
5048,38.9532699,-77.0258893,4
5049,38.898169,-76.9439844,4
5050,40.8354655,-73.8292358,2
5051,41.9307521,-87.6862562,3
5052,37.7935189,-122.4243158,0
5053,37.7128548,-122.4414602,0
5054,41.8080712,-87.6936771,3
5055,41.8047872,-87.7422123,3
5056,42.0074517,-87.7828413,3
5057,41.892117,-87.7674905,3
5058,42.3881235,-82.9462596,1
5059,42.3640463,-83.1910078,1
5060,41.9858459,-87.6971722,3
5061,41.9491195,-87.7860454,3
5062,37.7500977,-122.4458682,0
5063,38.9077488,-77.0100704,4
5064,37.7106811,-122.4506219,0
5065,42.4367355,-83.2167495,1
5066,37.7982558,-122.4309441,0
5067,42.3968697,-83.1471365,1
5068,40.6265386,-73.9285602,2
5069,42.4361012,-83.0109381,1
5070,38.8641028,-76.9469028,4
5071,41.9170237,-87.6512526,3
5072,40.6865567,-73.7636481,2
5073,42.4178802,-83.0679443,1
5074,40.5992098,-74.1288184,2
5075,40.7154695,-73.7748008,2
5076,37.8040247,-122.4349078,0
5077,42.3589453,-83.2448199,1
5078,41.8129724,-87.6028659,3
5079,40.7362869,-73.7952418,2
5080,38.9494612,-77.0168065,4
5081,38.8934212,-76.9971747,4
5082,41.9223116,-87.7380742,3
5083,37.7859569,-122.4326171,0
5084,42.3714072,-83.12443,1
5085,40.6679604,-73.9909756,2
5086,37.7928878,-122.4434232,0
5087,38.9263977,-76.9647708,4
5088,37.7296358,-122.3922307,0
5089,38.9156418,-77.0847365,4
5090,40.7027732,-73.741037,2
5091,40.5135336,-74.2033471,2
5092,40.6932584,-73.7317795,2
5093,37.7916435,-122.405985,0
5094,41.725747,-87.6417704,3
5095,37.7993024,-122.406358,0
5096,38.9677553,-77.0554836,4
5097,37.8007192,-122.4343125,0
5098,42.3795125,-82.9564517,1
5099,38.9251212,-77.0003064,4
5100,38.8902151,-76.9539004,4
5101,37.7535464,-122.4975767,0
5102,41.9890201,-87.6563895,3
5103,38.9294252,-77.0324429,4
5104,40.6837636,-73.858702,2
5105,41.9675139,-87.7683911,3
5106,38.859272,-76.9720557,4
5107,38.946479,-76.9910552,4
5108,41.7534935,-87.6036759,3
5109,37.7772299,-122.4233016,0
5110,42.3337274,-83.2310115,1
5111,40.6906948,-73.8178595,2
5112,38.920294,-77.0795045,4
5113,38.9124842,-77.0600852,4
5114,41.769578,-87.6769994,3
5115,41.8574639,-87.7257948,3
5116,40.6547867,-73.833436,2
5117,37.7978473,-122.4190514,0
5118,42.4138397,-82.9565993,1
5119,41.7522092,-87.6824605,3
5120,41.7714906,-87.7241508,3
5121,38.947292,-77.1013779,4
5122,37.7536949,-122.3899939,0
5123,38.8967792,-77.0224828,4
5124,41.7601246,-87.6701216,3
5125,40.5924348,-74.0805706,2
5126,42.3712493,-83.1949939,1
5127,40.7557695,-73.811815,2
5128,37.7684198,-122.4316301,0
5129,41.8645001,-87.6845987,3
5130,38.9174783,-77.0720222,4
5131,38.9709984,-77.0632028,4
5132,38.9313597,-76.9770086,4
5133,37.7952786,-122.4228603,0
5134,37.755481,-122.504835,0
5135,40.8062653,-73.9426014,2
5136,41.8978675,-87.7289818,3
5137,40.5471276,-74.1510655,2
5138,37.7889826,-122.3917908,0
5139,41.7500339,-87.7064698,3
5140,41.7791937,-87.7877886,3
5141,40.6936042,-73.9502402,2
5142,42.3050515,-83.1249809,1
5143,41.8518068,-87.6834481,3
5144,38.9379672,-77.0193354,4
5145,41.9451775,-87.7720944,3
5146,38.9540392,-76.9952288,4
5147,42.385331,-82.991297,1
5148,40.747543,-73.832719,2
5149,41.9139391,-87.760371,3
5150,42.343672,-83.1364437,1
5151,37.7401948,-122.4655337,0
5152,42.4124422,-83.0184761,1
5153,37.7525782,-122.4097319,0
5154,42.0148058,-87.8180857,3
5155,37.7631847,-122.4799915,0
5156,41.9252144,-87.7111729,3
5157,37.7493438,-122.4195893,0
5158,40.7698068,-73.9221294,2
5159,38.8892624,-76.9880988,4
5160,40.6232136,-74.011324,2
5161,42.3070663,-83.1351293,1
5162,41.8512001,-87.7262611,3
5163,37.7573707,-122.4705848,0
5164,40.8157183,-73.8212966,2
5165,37.7467312,-122.4165183,0
5166,38.9293277,-77.1046089,4
5167,38.8809442,-76.9878322,4
5168,40.6099926,-74.0977419,2
5169,42.377295,-83.1135792,1
5170,42.4005486,-83.170651,1
5171,41.7111416,-87.6110901,3
5172,40.6331517,-73.948256,2
5173,38.8963055,-76.9874032,4
5174,40.7492285,-73.7529978,2
5175,37.7790975,-122.3971336,0
5176,37.8003664,-122.4196442,0
5177,37.7596685,-122.4204062,0
5178,41.7495157,-87.5780352,3
5179,37.7220866,-122.4639884,0
5180,37.7364509,-122.3978976,0
5181,42.4052921,-83.0485805,1
5182,42.3846814,-83.2583475,1
5183,40.6413283,-74.010301,2
5184,40.7298861,-73.9034895,2
5185,42.4437151,-83.1910208,1
5186,41.8854854,-87.6358137,3
5187,37.7613489,-122.4039716,0
5188,38.913359,-77.0675636,4
5189,37.7619173,-122.4199854,0
5190,41.6608865,-87.5572044,3
5191,40.7164764,-73.9068959,2
5192,37.7761966,-122.445057,0
5193,41.8160571,-87.7033275,3
5194,40.888971,-73.8398564,2
5195,37.7760457,-122.4573329,0
5196,41.7040954,-87.6298478,3
5197,38.8777541,-76.9857763,4
5198,38.8690229,-76.9768442,4
5199,42.4057956,-83.1204316,1
5200,40.6087931,-74.0666953,2
5201,42.3599606,-83.2137265,1
5202,42.3632939,-83.0363113,1
5203,42.425548,-82.926957,1
5204,37.7775275,-122.3916856,0
5205,38.9175141,-77.02676,4
5206,37.7549788,-122.4222832,0
5207,37.7616924,-122.4452263,0
5208,42.4241525,-83.0008464,1
5209,40.7768841,-73.7734069,2
5210,37.7616089,-122.4309336,0
5211,41.9975081,-87.669,3
5212,38.8511606,-76.969061,4
5213,37.8026342,-122.4396629,0
5214,42.359403,-83.2137272,1
5215,38.8337435,-76.9894488,4
5216,37.797473,-122.4200721,0
5217,41.7813507,-87.5989916,3
5218,41.6886223,-87.540966,3
5219,37.7940427,-122.4160839,0
5220,42.3762536,-82.9473117,1
5221,41.6775828,-87.6719986,3
5222,37.7959694,-122.4417084,0
5223,41.8630761,-87.6527978,3
5224,42.3869866,-83.1700843,1
5225,40.7854461,-73.8186458,2
5226,37.7388546,-122.4131611,0
5227,37.786554,-122.4020301,0
5228,37.7149825,-122.4650312,0
5229,42.3047682,-83.1227504,1
5230,41.7691072,-87.5755174,3
5231,37.7853959,-122.4874458,0
5232,37.7780647,-122.496083,0
5233,41.7074828,-87.6070211,3
5234,41.9330724,-87.74574,3
5235,41.7555215,-87.7175885,3
5236,40.7582247,-73.8937964,2
5237,40.7110449,-73.9582151,2
5238,41.8934145,-87.7468092,3
5239,38.8649207,-76.9878968,4
5240,40.695146,-73.890518,2
5241,41.7778659,-87.7585774,3
5242,42.4074945,-83.12663,1
5243,42.3766029,-83.2016711,1
5244,37.7835315,-122.4615699,0
5245,41.9383136,-87.6571386,3
5246,41.9445439,-87.7522939,3
5247,42.4375017,-83.1835003,1
5248,41.7030488,-87.5410664,3
5249,42.410747,-83.1987112,1
5250,40.7075657,-73.7404667,2
5251,38.9128528,-77.0067394,4
5252,41.9620062,-87.7250605,3
5253,40.6243825,-73.9450626,2
5254,42.3125579,-83.1097252,1
5255,38.9456982,-77.0982644,4
5256,42.3729783,-83.1907877,1
5257,38.9549781,-77.0737697,4
5258,38.8760115,-76.9378087,4
5259,38.8310791,-77.0120222,4
5260,41.7834411,-87.7281372,3
5261,38.8955804,-76.9891651,4
5262,38.9362227,-77.0206424,4
5263,42.4246451,-83.2020184,1
5264,41.9512957,-87.742937,3
5265,38.9514126,-77.0139723,4
5266,38.9051111,-76.9773072,4
5267,38.8722661,-76.9726472,4
5268,42.440184,-83.2250447,1
5269,42.4344274,-83.1510686,1
5270,42.438921,-83.0322762,1
5271,41.9125175,-87.7555959,3
5272,42.4202906,-83.2301989,1
5273,37.8026512,-122.4430819,0
5274,42.3993937,-83.2663238,1
5275,37.7654561,-122.4562152,0
5276,37.7650021,-122.4743338,0
5277,37.7399423,-122.4271159,0
5278,41.7853644,-87.5958715,3
5279,37.7180336,-122.3964253,0
5280,40.6650007,-73.940635,2
5281,37.729066,-122.36973,0
5282,42.3813072,-82.9498656,1
5283,41.7980959,-87.7908784,3
5284,42.3567071,-83.0926262,1
5285,42.4259407,-83.0332797,1
5286,40.6811236,-73.9763664,2
5287,42.3316619,-83.2210192,1
5288,40.6836803,-73.8095356,2
5289,37.7883255,-122.3919919,0
5290,37.7083736,-122.4488042,0
5291,41.7450191,-87.6454488,3
5292,42.0179203,-87.6867605,3
5293,41.7797494,-87.7761082,3
5294,42.4316078,-83.1958219,1
5295,37.7113823,-122.4137008,0
5296,41.7081576,-87.60927,3
5297,41.7767317,-87.6966448,3
5298,37.7649798,-122.4587193,0
5299,42.4212646,-83.2796083,1
5300,38.9334896,-77.0414751,4
5301,42.423205,-83.2052577,1
5302,37.7677375,-122.4240691,0
5303,37.7578934,-122.394549,0
5304,41.8943085,-87.7466355,3
5305,42.3538932,-83.1400991,1
5306,37.7973587,-122.4391081,0
5307,40.6265012,-73.959263,2
5308,41.7551149,-87.6425907,3
5309,37.7941423,-122.4167035,0
5310,42.319409,-83.0995293,1
5311,41.7568105,-87.5813463,3
5312,38.9414133,-77.1017306,4
5313,42.424207,-83.2448519,1
5314,38.8921197,-76.9272224,4
5315,38.9215361,-77.0112758,4
5316,42.3594928,-83.1090944,1
5317,38.859184,-76.9550838,4
5318,37.7814515,-122.4917782,0
5319,41.8298404,-87.6840259,3
5320,41.8738487,-87.6653538,3
5321,40.738216,-74.0048213,2
5322,41.9732927,-87.8274183,3
5323,37.7282339,-122.4172422,0
5324,42.4181435,-83.0687456,1
5325,37.7969139,-122.4039006,0
5326,42.3395515,-83.2043637,1
5327,38.8812285,-76.9344977,4
5328,38.9572259,-77.0867305,4
5329,40.768699,-73.9033888,2
5330,37.7924302,-122.4296386,0
5331,40.6059565,-73.753717,2
5332,37.8014619,-122.4393875,0
5333,37.7117852,-122.4395493,0
5334,41.7777118,-87.7669497,3
5335,41.6921621,-87.7054166,3
5336,40.7269828,-73.9514429,2
5337,40.7093152,-74.0065652,2
5338,37.7766732,-122.4148267,0
5339,42.3470706,-83.072835,1
5340,40.6295302,-74.1110517,2
5341,40.7301874,-73.8906492,2
5342,37.7565882,-122.4774996,0
5343,42.3294304,-83.1146931,1
5344,42.3521018,-83.2451075,1
5345,40.6421876,-74.1101608,2
5346,37.7600551,-122.4178214,0
5347,38.8506041,-76.9783583,4
5348,42.3616248,-83.0253405,1
5349,40.6319899,-74.1561832,2
5350,42.3654237,-83.1135518,1
5351,40.6141134,-73.9777457,2
5352,40.7660711,-73.9948049,2
5353,37.7866056,-122.3990994,0
5354,38.9237264,-77.0260305,4
5355,42.4149872,-83.0180658,1
5356,42.3957918,-83.0071605,1
5357,40.7513075,-73.7634909,2
5358,38.830962,-77.0102414,4
5359,41.8894626,-87.6495695,3
5360,40.6005656,-74.0652228,2
5361,40.6178807,-73.9408779,2
5362,40.667852,-73.8789568,2
5363,40.6086095,-74.0871977,2
5364,37.787781,-122.4359717,0
5365,42.3527314,-83.174187,1
5366,37.7758666,-122.4860212,0
5367,41.7900717,-87.7369018,3
5368,41.7463358,-87.5913691,3
5369,42.4289407,-83.0132003,1
5370,38.969983,-77.054041,4
5371,42.3436896,-83.2320901,1
5372,41.7632845,-87.5839299,3
5373,42.4131663,-83.1902418,1
5374,37.7634659,-122.3953279,0
5375,41.9670564,-87.6581327,3
5376,40.7129887,-73.8508882,2
5377,38.8968387,-76.9970306,4
5378,42.4048475,-83.1622753,1
5379,38.9606857,-77.003776,4
5380,40.724679,-73.8897834,2
5381,38.8420703,-77.0032995,4
5382,38.8814739,-76.9977768,4
5383,38.9578724,-77.0255763,4
5384,41.759888,-87.6864417,3
5385,41.9655802,-87.7185257,3
5386,42.3826003,-83.099783,1
5387,37.7901572,-122.4325965,0
5388,41.8102564,-87.5922265,3
5389,41.7253234,-87.6437044,3
5390,37.7858818,-122.4876113,0
5391,42.3969258,-83.038939,1
5392,38.8907684,-76.9870974,4
5393,38.8883905,-76.9171513,4
5394,42.390689,-83.0249847,1
5395,40.6100126,-73.9846947,2
5396,42.3325878,-83.1524624,1
5397,40.6122644,-73.9289406,2
5398,41.9888257,-87.7741629,3
5399,38.8989213,-76.9410447,4
5400,37.7426307,-122.4795958,0
5401,41.7454426,-87.5730927,3
5402,42.3177913,-83.127609,1
5403,42.3997083,-82.983144,1
5404,37.730447,-122.4299614,0
5405,40.5644096,-74.1057175,2
5406,42.3869447,-83.2335943,1
5407,40.5868399,-73.8160784,2
5408,41.7558499,-87.6161764,3
5409,41.9146447,-87.7642467,3
5410,42.4398007,-83.1511552,1
5411,37.7614561,-122.408461,0
5412,42.422978,-83.1008961,1
5413,42.4274872,-83.2788858,1
5414,37.784809,-122.4701042,0
5415,41.8908124,-87.6413653,3
5416,42.442599,-83.1824607,1
5417,37.7479424,-122.5014989,0
5418,38.9035816,-77.040587,4
5419,37.8054735,-122.4205965,0
5420,37.7986833,-122.420271,0
5421,42.000874,-87.7688392,3
5422,40.5555571,-74.1535947,2
5423,38.9220397,-76.9987408,4
5424,41.8393426,-87.6573222,3
5425,42.3593831,-83.1286789,1
5426,38.927805,-76.9625284,4
5427,40.6187093,-74.1225654,2
5428,37.7888179,-122.4140687,0
5429,38.9771416,-77.0579435,4
5430,41.8856285,-87.683843,3
5431,38.8917047,-76.9286591,4
5432,42.3722191,-83.1594281,1
5433,38.9586701,-77.0237951,4
5434,41.7541854,-87.6413421,3
5435,40.6608455,-73.9185474,2
5436,38.9811888,-77.0592169,4
5437,42.4389972,-82.9532384,1
5438,40.5756647,-74.1242572,2
5439,38.8772105,-77.0149438,4
5440,40.7747267,-73.8989784,2
5441,38.916212,-77.0703833,4
5442,37.7846053,-122.4139898,0
5443,40.8913258,-73.8537514,2
5444,42.3899103,-82.9900947,1
